date,baseline_cost,adaptive_cost,savings,load_mwh,shifted_mwh
2020-07-04,14792498.87,14687796.5523,104702.31769999862,1102182.0,5359.8900000000285
2020-07-05,-16966921.23,-17226777.8337,259856.6037000008,1049656.0,5123.979999999989
2020-07-06,19961443.68,19774275.947800003,187167.7321999967,1333306.0,6520.040000000034
2020-07-07,42608409.29,42540788.99609999,67620.29390000552,1323382.0,6452.290000000026
2020-07-08,56340604.349999994,56273223.36449999,67380.98550000042,1333376.0,6560.98
2020-07-09,57598129.97,57534721.76370001,63408.206299990416,1339812.0,6633.660000000058
2020-07-10,47239092.35,47189493.8403,49598.509700000286,1293049.0,6392.559999999987
2020-07-11,30276426.14,30238502.0364,37924.1035999991,1069188.0,5168.4300000000585
2020-07-12,24100503.919999998,24037473.9584,63029.961599998176,988616.0,4742.3399999999965
2020-07-13,44388108.440000005,44332241.6942,55866.74580000341,1267274.0,6235.709999999897
2020-07-14,49059215.980000004,49012057.007800005,47158.972199998796,1314924.0,6343.089999999993
2020-07-15,57341757.77000001,57271763.884100005,69993.8859000057,1343280.0,6638.96000000009
2020-07-16,60940101.04000001,60847346.31200001,92754.72800000012,1336685.0,6647.92999999996
2020-07-17,48525921.53,48478040.8375,47880.69250000268,1278820.0,6237.369999999981
2020-07-18,30954224.689999998,30908586.380100004,45638.30989999324,1078716.0,5252.3200000000725
2020-07-19,27840105.980000004,27796274.845999993,43831.13400001079,1004584.0,4945.889999999927
2020-07-20,42326388.699999996,42250886.0393,75502.66069999337,1277363.0,6142.010000000064
2020-07-21,40965968.28,40890878.4432,75089.83680000156,1289064.0,6332.360000000066
2020-07-22,45730265.81999999,45662359.44459999,67906.37539999932,1311524.0,6499.560000000005
2020-07-23,46357040.43000001,46286665.4459,70374.98410000652,1309979.0,6325.2499999999745
2020-07-24,40114464.32999999,40044225.8766,70238.45339999348,1265413.0,6179.730000000058
2020-07-25,26529805.33,26490259.9221,39545.40789999813,1083190.0,5235.810000000034
2020-07-26,12813275.139999999,12672166.3206,141108.81939999945,1014497.0,4930.069999999978
2020-07-27,41203365.400000006,41140983.79079999,62381.609200015664,1273184.0,6320.389999999923
2020-07-28,30466767.179999996,30358711.441200003,108055.73879999295,1311840.0,6552.600000000079
2020-07-29,26143139.650000006,25991187.061900005,151952.58810000122,1284104.0,6326.270000000004
2020-07-30,45594805.09,45495844.36910001,98960.72089999169,1271488.0,6307.9199999999655
2020-07-31,48198046.33,48115072.67659999,82973.65340001136,1264585.0,6130.789999999961
2020-08-01,30490264.919999998,30441814.572200004,48450.34779999405,1077333.0,5298.730000000032
2020-08-02,28010198.980000004,27981675.929,28523.05100000277,996530.0,4834.549999999981
2020-08-03,46070756.87,46021642.3037,49114.56629999727,1219005.0,6079.580000000024
2020-08-04,45804482.90999999,45737983.41219999,66499.49780000001,1233661.0,6115.7399999999325
2020-08-05,36734878.61000001,36658421.171900004,76457.4381000027,1249302.0,6242.619999999988
2020-08-06,43209793.48,43122010.42899999,87783.0510000065,1264649.0,6180.860000000132
2020-08-07,45772918.489999995,45710140.194,62778.295999996364,1257345.0,6156.87000000005
2020-08-08,34728708.620000005,34685111.6344,43596.98560000211,1098687.0,5480.65000000006
2020-08-09,29613687.659999996,29573118.304700006,40569.355299990624,1035323.0,5058.730000000018
2020-08-10,50146963.440000005,50079396.63580001,67566.80419999361,1319114.0,6521.900000000063
2020-08-11,49232955.63,49167267.74210001,65687.88789999485,1367822.0,6615.750000000098
2020-08-12,49835388.28,49760549.92600001,74838.3539999947,1351564.0,6540.710000000072
2020-08-13,53108422.25999999,53045022.5886,63399.671399988234,1348256.0,6600.830000000024
2020-08-14,54296429.569999985,54219891.89929999,76537.67069999874,1298082.0,6416.239999999922
2020-08-15,34078767.96,34047753.3164,31014.64360000193,1085508.0,5358.630000000037
2020-08-16,29655970.64,29606249.5098,49721.13020000234,1035754.0,5113.749999999971
2020-08-17,54376974.96,54300393.232200004,76581.72779999673,1306399.0,6467.969999999994
2020-08-18,57060860.7,56969463.3206,91397.37939999998,1324098.0,6390.889999999992
2020-08-19,50470502.49,50399228.2667,71274.22330000252,1320480.0,6363.050000000025
2020-08-20,52222320.19,52137045.96280001,85274.22719998658,1345147.0,6578.020000000106
2020-08-21,42346433.050000004,42266820.2203,79612.82970000803,1330621.0,6564.880000000037
2020-08-22,26183427.790000003,26117318.379300002,66109.41070000082,1121370.0,5543.929999999924
2020-08-23,16626510.86,16491568.349599998,134942.51040000096,1034669.0,5102.289999999975
2020-08-24,60634195.93999999,60522088.468100004,112107.47189998627,1295381.0,6403.640000000036
2020-08-25,48666530.11000001,48576704.4973,89825.61270000786,1327704.0,6597.090000000015
2020-08-26,26763000.2,26612864.782800004,150135.41719999537,1391688.0,6874.349999999962
2020-08-27,64800009.870000005,64639523.40839999,160486.46160001308,1338199.0,6527.470000000019
2020-08-28,52956411.32,52883172.27819999,73239.04180000722,1286392.0,6305.74999999996
2020-08-29,39022628.11,38970815.394999996,51812.715000003576,1087573.0,5278.830000000027
2020-08-30,33808994.24,33778803.7251,30190.514899998903,1013777.0,4910.860000000015
2020-08-31,74215924.94,74075664.2236,140260.71639999747,1302688.0,6359.779999999955
2020-09-01,68082562.75,67981922.6507,100640.09929999709,1334827.0,6618.439999999984
2020-09-02,67650714.42,67538146.3916,112568.02840000391,1329740.0,6572.269999999957
2020-09-03,53590628.94999999,53478629.407800004,111999.5421999842,1347431.0,6657.61000000003
2020-09-04,51166347.68000001,51077188.2938,89159.38620001078,1288461.0,6300.070000000076
2020-09-05,36477438.800000004,36419293.0224,58145.77760000527,1106942.0,5435.23000000004
2020-09-06,36318508.79,36272339.19809999,46169.59190000594,1033249.0,5016.229999999985
2020-09-07,57023912.71,56906014.91850001,117897.79149998724,1285731.0,6376.2000000000335
2020-09-08,51294271.96,51172520.7266,121751.23340000212,1342085.0,6653.219999999994
2020-09-09,49186751.400000006,49092700.72320001,94050.67679999769,1342702.0,6510.1799999999785
2020-09-10,65401675.00000001,65286486.03110001,115188.96889999509,1323585.0,6430.330000000053
2020-09-11,61472698.29000001,61357965.9463,114732.3437000066,1279129.0,6154.99000000002
2020-09-12,34140219.31,34022320.06269999,117899.2473000139,1114364.0,5528.0699999999415
2020-09-13,19294081.169999998,19087844.129899997,206237.0401000008,1028142.0,5137.390000000025
2020-09-14,71710396.50000001,71526835.909,183560.5910000205,1303427.0,6429.410000000007
2020-09-15,97339425.48000002,97028283.8945,311141.5855000168,1338831.0,6518.120000000024
2020-09-16,72170536.64999999,72022057.0018,148479.6481999904,1356025.0,6696.93
2020-09-17,63909534.38,63779137.7848,130396.5952000022,1349733.0,6623.709999999919
2020-09-18,55643365.35,55547623.74859999,95741.60140001029,1314807.0,6363.189999999915
2020-09-19,41691490.07,41637518.52080001,53971.54919999093,1124219.0,5583.739999999969
2020-09-20,39132657.53999999,39086143.83340001,46513.70659998059,1039324.0,5125.1900000000205
2020-09-21,84228762.21999998,83971746.25840001,257015.96159997582,1323661.0,6547.21000000005
2020-09-22,73011512.03,72876002.61039999,135509.41960000992,1348333.0,6636.740000000038
2020-09-23,63268677.940000005,63169529.745799996,99148.19420000911,1367683.0,6811.43000000004
2020-09-24,54235448.080000006,54114987.331400014,120460.7485999912,1385210.0,6635.55000000005
2020-09-25,57043980.96000001,56940068.563200004,103912.39680000395,1347328.0,6676.210000000003
2020-09-26,37599874.559999995,37531300.095300004,68574.46469999105,1174397.0,5828.279999999922
2020-09-27,35937932.15,35851512.7114,86419.43859999627,1093579.0,5346.860000000033
2020-09-28,67380844.02,67268880.4348,111963.58519999683,1370846.0,6774.890000000039
2020-09-29,85107624.09,84913983.0123,193641.07770000398,1400651.0,6985.410000000018
